"ID","Crop_Damage"
"F00011648","0"
"F00011649","0"
"F00011650","0"
"F00011651","0"
"F00011653","0"
"F00011655","0"
"F00011657","0"
"F00011659","0"
"F00011660","0"
"F00011662","0"
"F00011663","0"
"F00011664","0"
"F00011665","0"
"F00011667","0"
"F00011668","0"
"F00011669","0"
"F00011670","0"
"F00011671","0"
"F00011673","0"
"F00011679","0"
"F00011681","0"
"F00011683","0"
"F00011686","0"
"F00011687","0"
"F00011688","0"
"F00011694","0"
"F00011696","0"
"F00011700","0"
"F00011701","0"
"F00011705","0"
"F00011706","0"
"F00011707","0"
"F00011708","0"
"F00011711","0"
"F00011713","0"
"F00011719","0"
"F00011720","0"
"F00011721","0"
"F00011724","0"
"F00011725","0"
"F00011726","0"
"F00011727","0"
"F00011735","0"
"F00011742","0"
"F00011743","0"
"F00011748","0"
"F00011749","0"
"F00011752","0"
"F00011753","0"
"F00011754","0"
"F00011759","0"
"F00011762","0"
"F00011764","0"
"F00011768","0"
"F00011769","0"
"F00011776","0"
"F00011786","0"
"F00011789","0"
"F00011791","0"
"F00011792","0"
"F00011798","0"
"F00011801","0"
"F00011802","0"
"F00011803","0"
"F00011812","0"
"F00011813","0"
"F00011815","0"
"F00011817","0"
"F00011819","0"
"F00011825","0"
"F00011826","0"
"F00011831","0"
"F00011832","0"
"F00011834","0"
"F00011838","0"
"F00011843","0"
"F00011844","0"
"F00011849","0"
"F00011852","0"
"F00011858","0"
"F00011860","0"
"F00011862","0"
"F00011865","0"
"F00011866","0"
"F00011867","0"
"F00011871","0"
"F00011872","0"
"F00011875","0"
"F00011876","0"
"F00011879","0"
"F00011880","0"
"F00011881","0"
"F00011882","0"
"F00011883","0"
"F00011886","0"
"F00011890","0"
"F00011892","0"
"F00011896","0"
"F00011898","0"
"F00011902","0"
"F00011903","0"
"F00011908","0"
"F00011910","0"
"F00011912","0"
"F00011913","0"
"F00011915","0"
"F00011916","0"
"F00011917","0"
"F00011920","0"
"F00011921","0"
"F00011922","0"
"F00011923","0"
"F00011924","0"
"F00011930","0"
"F00011931","0"
"F00011932","0"
"F00011933","0"
"F00011934","0"
"F00011935","0"
"F00011939","0"
"F00011940","0"
"F00011941","0"
"F00011944","0"
"F00011945","0"
"F00011947","1"
"F00011955","1"
"F00011961","1"
"F00011962","1"
"F00011964","1"
"F00011965","1"
"F00011972","1"
"F00011975","1"
"F00011976","1"
"F00011979","1"
"F00011980","1"
"F00011984","1"
"F00011985","1"
"F00011988","0"
"F00011990","0"
"F00011994","0"
"F00011995","0"
"F00011997","0"
"F00011999","0"
"F00012004","0"
"F00012005","0"
"F00012007","0"
"F00012010","0"
"F00012014","0"
"F00012015","0"
"F00012017","0"
"F00012020","0"
"F00012024","0"
"F00012025","0"
"F00012041","0"
"F00012046","0"
"F00012048","0"
"F00012049","0"
"F00012051","0"
"F00012052","0"
"F00012054","0"
"F00012055","0"
"F00012058","0"
"F00012061","0"
"F00012064","0"
"F00012069","0"
"F00012072","0"
"F00012073","0"
"F00012074","0"
"F00012075","0"
"F00012076","0"
"F00012077","0"
"F00012078","0"
"F00012079","0"
"F00012081","0"
"F00012082","0"
"F00012087","0"
"F00012089","0"
"F00012090","0"
"F00012094","0"
"F00012097","0"
"F00012098","0"
"F00012099","0"
"F00012102","0"
"F00012103","0"
"F00012104","0"
"F00012105","0"
"F00012107","0"
"F00012108","0"
"F00012113","0"
"F00012116","0"
"F00012118","0"
"F00012120","0"
"F00012121","0"
"F00012132","0"
"F00012134","0"
"F00012135","0"
"F00012139","0"
"F00012140","0"
"F00012141","0"
"F00012147","0"
"F00012148","0"
"F00012149","0"
"F00012160","0"
"F00012162","0"
"F00012163","0"
"F00012168","0"
"F00012171","0"
"F00012174","0"
"F00012177","0"
"F00012179","0"
"F00012184","0"
"F00012188","0"
"F00012191","0"
"F00012193","0"
"F00012195","0"
"F00012197","0"
"F00012201","0"
"F00012202","0"
"F00012205","0"
"F00012206","0"
"F00012208","0"
"F00012212","0"
"F00012213","0"
"F00012215","0"
"F00012220","0"
"F00012222","0"
"F00012224","0"
"F00012236","0"
"F00012237","0"
"F00012238","0"
"F00012239","0"
"F00012244","0"
"F00012246","0"
"F00012248","0"
"F00012251","0"
"F00012255","0"
"F00012257","0"
"F00012259","0"
"F00012262","0"
"F00012263","0"
"F00012265","0"
"F00012268","0"
"F00012270","0"
"F00012272","0"
"F00012277","0"
"F00012278","0"
"F00012280","0"
"F00012283","0"
"F00012284","0"
"F00012285","0"
"F00012289","0"
"F00012291","0"
"F00012297","0"
"F00012299","0"
"F00012300","0"
"F00012302","0"
"F00012303","0"
"F00012307","0"
"F00012308","0"
"F00012309","0"
"F00012313","0"
"F00012315","0"
"F00012317","0"
"F00012319","0"
"F00012320","0"
"F00012323","0"
"F00012326","0"
"F00012332","0"
"F00012333","0"
"F00012334","0"
"F00012336","0"
"F00012337","0"
"F00012338","0"
"F00012339","0"
"F00012340","0"
"F00012344","0"
"F00012345","0"
"F00012346","0"
"F00012348","0"
"F00012351","0"
"F00012354","0"
"F00012355","0"
"F00012356","0"
"F00012359","0"
"F00012360","0"
"F00012361","0"
"F00012365","0"
"F00012367","0"
"F00012369","0"
"F00012371","0"
"F00012374","0"
"F00012377","0"
"F00012383","0"
"F00012387","0"
"F00012392","0"
"F00012393","0"
"F00012395","0"
"F00012401","0"
"F00012403","0"
"F00012406","0"
"F00012410","0"
"F00012412","1"
"F00012415","1"
"F00012417","1"
"F00012419","1"
"F00012420","0"
"F00012425","1"
"F00012426","0"
"F00012428","0"
"F00012431","0"
"F00012433","1"
"F00012436","0"
"F00012437","0"
"F00012442","0"
"F00012445","0"
"F00012447","1"
"F00012450","1"
"F00012452","0"
"F00012453","0"
"F00012454","0"
"F00012459","0"
"F00012466","0"
"F00012468","0"
"F00012471","1"
"F00012474","1"
"F00012477","1"
"F00012481","0"
"F00012482","1"
"F00012486","1"
"F00012491","1"
"F00012495","1"
"F00012503","1"
"F00012509","0"
"F00012511","0"
"F00012512","0"
"F00012519","1"
"F00012520","1"
"F00012521","1"
"F00012523","1"
"F00012524","0"
"F00012527","0"
"F00012532","1"
"F00012537","1"
"F00012541","0"
"F00012543","0"
"F00012544","0"
"F00012545","0"
"F00012546","0"
"F00012549","0"
"F00012555","0"
"F00012558","0"
"F00012560","0"
"F00012561","0"
"F00012567","0"
"F00012569","0"
"F00012570","0"
"F00012571","0"
"F00012573","0"
"F00012578","0"
"F00012580","0"
"F00012583","0"
"F00012584","0"
"F00012586","0"
"F00012589","0"
"F00012592","0"
"F00012593","0"
"F00012595","0"
"F00012596","0"
"F00012598","0"
"F00012609","0"
"F00012610","0"
"F00012615","0"
"F00012618","0"
"F00012620","0"
"F00012623","0"
"F00012625","0"
"F00012626","0"
"F00012628","0"
"F00012630","0"
"F00012634","0"
"F00012635","0"
"F00012637","0"
"F00012642","0"
"F00012643","0"
"F00012646","0"
"F00012656","0"
"F00012660","0"
"F00012661","0"
"F00012662","0"
"F00012663","0"
"F00012673","0"
"F00012674","0"
"F00012678","0"
"F00012679","0"
"F00012680","0"
"F00012681","0"
"F00012684","0"
"F00012685","0"
"F00012687","0"
"F00012688","0"
"F00012697","0"
"F00012701","0"
"F00012702","0"
"F00012703","0"
"F00012704","0"
"F00012709","0"
"F00012712","0"
"F00012715","0"
"F00012716","0"
"F00012718","0"
"F00012721","0"
"F00012723","0"
"F00012725","0"
"F00012731","0"
"F00012733","0"
"F00012734","0"
"F00012737","0"
"F00012746","0"
"F00012747","0"
"F00012748","0"
"F00012750","0"
"F00012753","0"
"F00012756","0"
"F00012757","0"
"F00012759","0"
"F00012760","0"
"F00012762","0"
"F00012763","0"
"F00012766","0"
"F00012767","0"
"F00012771","0"
"F00012775","0"
"F00012776","0"
"F00012781","0"
"F00012782","0"
"F00012784","0"
"F00012785","0"
"F00012787","0"
"F00012791","0"
"F00012792","0"
"F00012796","0"
"F00012797","0"
"F00012800","0"
"F00012810","0"
"F00012811","0"
"F00012812","0"
"F00012813","0"
"F00012815","0"
"F00012816","0"
"F00012817","0"
"F00012821","0"
"F00012825","0"
"F00012826","0"
"F00012829","0"
"F00012830","0"
"F00012833","0"
"F00012834","0"
"F00012835","0"
"F00012838","0"
"F00012839","0"
"F00012844","0"
"F00012845","0"
"F00012846","0"
"F00012847","0"
"F00012848","0"
"F00012852","0"
"F00012853","0"
"F00012854","0"
"F00012859","0"
"F00012862","0"
"F00012864","0"
"F00012867","0"
"F00012868","0"
"F00012869","0"
"F00012871","0"
"F00012876","0"
"F00012879","0"
"F00012880","0"
"F00012884","0"
"F00012887","0"
"F00012892","0"
"F00012893","0"
"F00012894","0"
"F00012896","0"
"F00012905","0"
"F00012908","0"
"F00012910","0"
"F00012912","0"
"F00012913","0"
"F00012916","0"
"F00012917","0"
"F00012918","0"
"F00012922","0"
"F00012923","0"
"F00012927","0"
"F00012934","0"
"F00012936","0"
"F00012940","0"
"F00012942","0"
"F00012944","0"
"F00012949","0"
"F00012957","0"
"F00012960","0"
"F00012961","0"
"F00012963","0"
"F00012968","0"
"F00012969","0"
"F00012973","0"
"F00012979","0"
"F00012981","0"
"F00012982","0"
"F00012983","0"
"F00012985","0"
"F00012986","0"
"F00012988","0"
"F00012989","0"
"F00012992","0"
"F00012997","0"
"F00012999","0"
"F00013001","0"
"F00013003","0"
"F00013005","0"
"F00013006","0"
"F00013008","0"
"F00013012","0"
"F00013017","0"
"F00013018","0"
"F00013020","0"
"F00013025","0"
"F00013029","0"
"F00013032","0"
"F00013035","0"
"F00013038","0"
"F00013040","0"
"F00013050","0"
"F00013052","0"
"F00013053","0"
"F00013056","0"
"F00013058","0"
"F00013059","0"
"F00013061","0"
"F00013062","0"
"F00013066","0"
"F00013070","0"
"F00013077","0"
"F00013083","0"
"F00013084","0"
"F00013086","0"
"F00013092","0"
"F00013093","0"
"F00013094","0"
"F00013100","0"
"F00013103","0"
"F00013104","0"
"F00013105","0"
"F00013106","0"
"F00013108","0"
"F00013109","0"
"F00013110","0"
"F00013113","0"
"F00013115","0"
"F00013116","0"
"F00013118","0"
"F00013119","0"
"F00013120","0"
"F00013122","0"
"F00013136","0"
"F00013141","0"
"F00013143","0"
"F00013144","0"
"F00013145","0"
"F00013148","0"
"F00013149","0"
"F00013154","0"
"F00013156","0"
"F00013158","0"
"F00013169","0"
"F00013173","0"
"F00013176","0"
"F00013180","0"
"F00013181","0"
"F00013182","0"
"F00013184","0"
"F00013187","0"
"F00013194","0"
"F00013195","0"
"F00013196","0"
"F00013199","0"
"F00013200","0"
"F00013203","0"
"F00013207","0"
"F00013209","0"
"F00013210","0"
"F00013213","0"
"F00013215","0"
"F00013220","0"
"F00013221","0"
"F00013222","0"
"F00013227","0"
"F00013230","0"
"F00013231","0"
"F00013239","0"
"F00013241","0"
"F00013243","0"
"F00013244","0"
"F00013245","0"
"F00013249","0"
"F00013252","0"
"F00013254","0"
"F00013259","0"
"F00013260","0"
"F00013262","0"
"F00013267","0"
"F00013269","0"
"F00013271","0"
"F00013272","0"
"F00013274","0"
"F00013275","0"
"F00013276","0"
"F00013277","0"
"F00013279","0"
"F00013282","0"
"F00013283","0"
"F00013285","0"
"F00013289","0"
"F00013292","0"
"F00013301","0"
"F00013302","0"
"F00013309","0"
"F00013310","0"
"F00013312","0"
"F00013313","0"
"F00013314","0"
"F00013316","0"
"F00013318","0"
"F00013320","0"
"F00013322","0"
"F00013323","0"
"F00013325","0"
"F00013328","0"
"F00013329","0"
"F00013331","0"
"F00013332","0"
"F00013333","0"
"F00013336","0"
"F00013338","0"
"F00013339","0"
"F00013342","0"
"F00013344","0"
"F00013345","0"
"F00013346","0"
"F00013349","0"
"F00013353","0"
"F00013354","0"
"F00013355","0"
"F00013356","0"
"F00013357","0"
"F00013358","0"
"F00013369","0"
"F00013372","0"
"F00013373","0"
"F00013379","0"
"F00013381","0"
"F00013384","0"
"F00013385","0"
"F00013387","0"
"F00013388","0"
"F00013390","0"
"F00013391","0"
"F00013393","0"
"F00013396","0"
"F00013397","0"
"F00013403","0"
"F00013406","0"
"F00013408","0"
"F00013410","0"
"F00013412","0"
"F00013413","0"
"F00013415","0"
"F00013417","0"
"F00013422","0"
"F00013425","0"
"F00013427","0"
"F00013428","0"
"F00013430","0"
"F00013432","0"
"F00013434","0"
"F00013436","0"
"F00013441","0"
"F00013445","0"
"F00013446","0"
"F00013447","0"
"F00013449","0"
"F00013450","0"
"F00013452","0"
"F00013454","0"
"F00013455","0"
"F00013458","0"
"F00013461","0"
"F00013464","0"
"F00013466","0"
"F00013472","0"
"F00013473","0"
"F00013475","0"
"F00013479","0"
"F00013480","0"
"F00013481","0"
"F00013482","0"
"F00013484","0"
"F00013487","0"
"F00013495","0"
"F00013496","0"
"F00013497","0"
"F00013500","0"
"F00013501","0"
"F00013502","0"
"F00013504","0"
"F00013505","0"
"F00013507","0"
"F00013509","0"
"F00013510","0"
"F00013517","0"
"F00013518","0"
"F00013525","0"
"F00013527","0"
"F00013531","0"
"F00013534","0"
"F00013539","0"
"F00013540","0"
"F00013541","0"
"F00013544","0"
"F00013548","0"
"F00013553","0"
"F00013555","0"
"F00013558","0"
"F00013559","0"
"F00013560","0"
"F00013562","0"
"F00013563","0"
"F00013565","0"
"F00013570","0"
"F00013574","0"
"F00013581","0"
"F00013590","0"
"F00013592","0"
"F00013593","0"
"F00013599","0"
"F00013600","0"
"F00013602","0"
"F00013604","0"
"F00013608","0"
"F00013610","0"
"F00013613","0"
"F00013614","0"
"F00013616","0"
"F00013618","0"
"F00013619","0"
"F00013620","0"
"F00013621","0"
"F00013623","0"
"F00013626","0"
"F00013627","0"
"F00013628","0"
"F00013631","0"
"F00013634","0"
"F00013635","0"
"F00013636","0"
"F00013638","0"
"F00013641","0"
"F00013644","0"
"F00013645","0"
"F00013646","0"
"F00013652","0"
"F00013653","0"
"F00013654","0"
"F00013657","0"
"F00013659","0"
"F00013660","0"
"F00013662","0"
"F00013670","0"
"F00013671","0"
"F00013674","0"
"F00013678","0"
"F00013681","0"
"F00013689","0"
"F00013692","0"
"F00013693","0"
"F00013694","0"
"F00013696","0"
"F00013697","0"
"F00013698","0"
"F00013699","0"
"F00013702","0"
"F00013708","0"
"F00013709","0"
"F00013710","0"
"F00013711","0"
"F00013712","0"
"F00013713","0"
"F00013718","0"
"F00013722","0"
"F00013724","0"
"F00013727","0"
"F00013729","0"
"F00013730","0"
"F00013731","0"
"F00013736","0"
"F00013738","0"
"F00013741","0"
"F00013745","0"
"F00013746","0"
"F00013747","0"
"F00013749","0"
"F00013750","0"
"F00013751","0"
"F00013754","0"
"F00013755","0"
"F00013756","0"
"F00013758","0"
"F00013762","0"
"F00013763","0"
"F00013767","0"
"F00013770","0"
"F00013776","0"
"F00013777","0"
"F00013779","0"
"F00013780","0"
"F00013781","0"
"F00013786","0"
"F00013788","0"
"F00013790","0"
"F00013791","0"
"F00013800","0"
"F00013801","0"
"F00013802","0"
"F00013806","0"
"F00013807","0"
"F00013808","0"
"F00013809","0"
"F00013811","0"
"F00013813","0"
"F00013815","0"
"F00013816","0"
"F00013817","0"
"F00013818","0"
"F00013820","0"
"F00013826","0"
"F00013830","0"
"F00013832","0"
"F00013836","0"
"F00013837","0"
"F00013838","0"
"F00013843","0"
"F00013844","0"
"F00013853","0"
"F00013854","0"
"F00013857","0"
"F00013858","0"
"F00013862","0"
"F00013863","0"
"F00013865","0"
"F00013869","0"
"F00013871","0"
"F00013875","0"
"F00013876","0"
"F00013877","0"
"F00013880","0"
"F00013881","0"
"F00013886","0"
"F00013887","0"
"F00013888","0"
"F00013889","0"
"F00013890","0"
"F00013891","0"
"F00013892","0"
"F00013903","0"
"F00013916","0"
"F00013917","0"
"F00013920","0"
"F00013926","0"
"F00013931","0"
"F00013933","0"
"F00013936","0"
"F00013938","0"
"F00013940","0"
"F00013942","0"
"F00013944","0"
"F00013947","0"
"F00013948","0"
"F00013949","0"
"F00013950","0"
"F00013951","0"
"F00013952","0"
"F00013955","0"
"F00013957","0"
"F00013960","0"
"F00013962","0"
"F00013965","0"
"F00013966","0"
"F00013968","0"
"F00013969","0"
"F00013970","0"
"F00013971","0"
"F00013973","0"
"F00013976","0"
"F00013977","0"
"F00013978","0"
"F00013989","0"
"F00013990","0"
"F00013991","0"
"F00013992","0"
"F00013993","0"
"F00013996","0"
"F00014000","0"
"F00014003","0"
"F00014006","0"
"F00014008","0"
"F00014009","0"
"F00014010","0"
"F00014011","0"
"F00014014","0"
"F00014017","0"
"F00014019","0"
"F00014020","0"
"F00014026","0"
"F00014028","0"
"F00014029","0"
"F00014030","0"
"F00014035","0"
"F00014036","0"
"F00014038","0"
"F00014039","0"
"F00014042","0"
"F00014045","0"
"F00014046","0"
"F00014051","0"
"F00014057","0"
"F00014060","0"
"F00014063","0"
"F00014064","0"
"F00014067","0"
"F00014068","0"
"F00014071","0"
"F00014072","0"
"F00014073","0"
"F00014074","0"
"F00014076","0"
"F00014079","0"
"F00014081","0"
"F00014084","0"
"F00014091","0"
"F00014096","0"
"F00014097","0"
"F00014099","0"
"F00014100","0"
"F00014102","0"
"F00014108","0"
"F00014111","0"
"F00014113","0"
"F00014115","0"
"F00014117","0"
"F00014118","0"
"F00014123","0"
"F00014124","0"
"F00014129","0"
"F00014131","0"
"F00014134","0"
"F00014135","0"
"F00014142","0"
"F00014144","0"
"F00014145","0"
"F00014147","0"
"F00014148","0"
"F00014150","0"
"F00014152","0"
"F00014160","0"
"F00014161","0"
"F00014163","0"
"F00014166","0"
"F00014170","0"
"F00014171","0"
"F00014172","0"
"F00014173","0"
"F00014174","0"
"F00014175","0"
"F00014177","0"
"F00014178","0"
"F00014189","0"
"F00014192","0"
"F00014195","0"
"F00014197","0"
"F00014199","0"
"F00014201","0"
"F00014203","0"
"F00014204","0"
"F00014206","0"
"F00014208","0"
"F00014209","0"
"F00014212","0"
"F00014213","0"
"F00014218","0"
"F00014219","0"
"F00014221","0"
"F00014223","0"
"F00014229","0"
"F00014231","0"
"F00014233","0"
"F00014234","0"
"F00014236","0"
"F00014237","0"
"F00014239","0"
"F00014241","0"
"F00014242","0"
"F00014244","0"
"F00014245","0"
"F00014246","0"
"F00014248","0"
"F00014251","0"
"F00014254","0"
"F00014256","0"
"F00014258","0"
"F00014259","0"
"F00014264","0"
"F00014265","0"
"F00014270","0"
"F00014271","0"
"F00014272","0"
"F00014274","0"
"F00014275","0"
"F00014278","0"
"F00014279","0"
"F00014281","0"
"F00014284","0"
"F00014285","0"
"F00014286","0"
"F00014291","0"
"F00014293","0"
"F00014294","0"
"F00014296","0"
"F00014302","0"
"F00014303","0"
"F00014318","0"
"F00014320","0"
"F00014321","0"
"F00014323","0"
"F00014324","0"
"F00014327","0"
"F00014329","0"
"F00014330","0"
"F00014332","0"
"F00014333","0"
"F00014339","0"
"F00014343","0"
"F00014345","0"
"F00014346","0"
"F00014350","0"
"F00014359","0"
"F00014361","0"
"F00014365","0"
"F00014367","0"
"F00014371","0"
"F00014374","0"
"F00014379","0"
"F00014380","0"
"F00014385","0"
"F00014386","0"
"F00014388","0"
"F00014391","0"
"F00014392","0"
"F00014394","0"
"F00014395","0"
"F00014396","0"
"F00014397","0"
"F00014398","0"
"F00014402","0"
"F00014406","0"
"F00014410","0"
"F00014419","0"
"F00014420","0"
"F00014421","0"
"F00014429","0"
"F00014431","0"
"F00014433","0"
"F00014434","0"
"F00014436","0"
"F00014437","0"
"F00014439","0"
"F00014443","0"
"F00014444","0"
"F00014445","0"
"F00014447","0"
"F00014448","0"
"F00014450","0"
"F00014451","0"
"F00014453","0"
"F00014455","0"
"F00014458","0"
"F00014460","0"
"F00014461","0"
"F00014462","0"
"F00014468","0"
"F00014479","0"
"F00014480","0"
"F00014485","0"
"F00014490","0"
"F00014495","0"
"F00014496","0"
"F00014501","0"
"F00014502","0"
"F00014505","0"
"F00014506","0"
"F00014509","0"
"F00014511","0"
"F00014512","0"
"F00014515","0"
"F00014519","0"
"F00014520","0"
"F00014521","0"
"F00014526","0"
"F00014527","0"
"F00014528","0"
"F00014531","0"
"F00014532","0"
"F00014533","0"
"F00014534","0"
"F00014537","0"
"F00014538","0"
"F00014539","0"
"F00014542","0"
"F00014544","0"
"F00014545","0"
"F00014547","0"
"F00014554","0"
"F00014556","0"
"F00014563","0"
"F00014572","0"
"F00014573","0"
"F00014575","0"
"F00014576","0"
"F00014578","0"
"F00014582","0"
"F00014583","0"
"F00014586","0"
"F00014587","0"
"F00014591","0"
"F00014592","0"
"F00014593","0"
"F00014600","0"
"F00014603","0"
"F00014606","0"
"F00014615","0"
"F00014618","0"
"F00014619","0"
"F00014622","0"
"F00014625","0"
"F00014627","0"
"F00014630","0"
"F00014631","0"
"F00014632","0"
"F00014635","0"
"F00014636","0"
"F00014637","0"
"F00014642","0"
"F00014646","0"
"F00014648","0"
"F00014649","0"
"F00014652","0"
"F00014653","0"
"F00014654","0"
"F00014661","0"
"F00014662","0"
"F00014664","0"
"F00014668","0"
"F00014669","0"
"F00014670","0"
"F00014671","0"
"F00014675","0"
"F00014676","0"
"F00014683","0"
"F00014686","0"
"F00014691","0"
"F00014692","0"
"F00014695","0"
"F00014696","0"
"F00014699","0"
"F00014702","0"
"F00014705","0"
"F00014706","0"
"F00014707","0"
"F00014710","0"
"F00014717","0"
"F00014719","0"
"F00014722","0"
"F00014725","0"
"F00014726","0"
"F00014729","0"
"F00014731","0"
"F00014732","0"
"F00014734","0"
"F00014735","0"
"F00014739","0"
"F00014743","0"
"F00014744","0"
"F00014748","0"
"F00014752","0"
"F00014753","0"
"F00014755","0"
"F00014756","0"
"F00014757","0"
"F00014760","0"
"F00014762","0"
"F00014763","0"
"F00014765","0"
"F00014766","0"
"F00014768","0"
"F00014776","0"
"F00014777","0"
"F00014778","0"
"F00014779","0"
"F00014782","0"
"F00014788","0"
"F00014790","0"
"F00014792","0"
"F00014794","0"
"F00014797","0"
"F00014799","0"
"F00014804","0"
"F00014810","0"
"F00014813","0"
"F00014814","0"
"F00014815","0"
"F00014819","0"
"F00014827","0"
"F00014829","0"
"F00014830","0"
"F00014833","0"
"F00014834","0"
"F00014837","0"
"F00014841","0"
"F00014842","0"
"F00014843","0"
"F00014848","0"
"F00014849","0"
"F00014856","0"
"F00014857","0"
"F00014859","0"
"F00014864","0"
"F00014865","0"
"F00014869","0"
"F00014871","0"
"F00014876","0"
"F00014880","0"
"F00014885","0"
"F00014890","0"
"F00014894","0"
"F00014900","0"
"F00014904","0"
"F00014906","0"
"F00014907","0"
"F00014911","0"
"F00014913","0"
"F00014915","0"
"F00014916","0"
"F00014918","0"
"F00014920","0"
"F00014921","0"
"F00014925","0"
"F00014927","0"
"F00014928","0"
"F00014929","0"
"F00014931","0"
"F00014933","0"
"F00014943","0"
"F00014944","0"
"F00014948","0"
"F00014952","0"
"F00014958","0"
"F00014959","0"
"F00014966","0"
"F00014967","0"
"F00014969","0"
"F00014970","0"
"F00014972","0"
"F00014974","0"
"F00014978","0"
"F00014979","0"
"F00014980","0"
"F00014984","0"
"F00014986","0"
"F00014989","0"
"F00014995","0"
"F00014998","0"
"F00015004","0"
"F00015009","0"
"F00015012","0"
"F00015013","0"
"F00015015","0"
"F00015020","0"
"F00015021","0"
"F00015023","0"
"F00015024","0"
"F00015025","0"
"F00015026","0"
"F00015027","0"
"F00015029","0"
"F00015030","0"
"F00015031","0"
"F00015035","0"
"F00015037","0"
"F00015038","0"
"F00015040","0"
"F00015043","0"
"F00015045","0"
"F00015046","0"
"F00015054","0"
"F00015060","0"
"F00015064","0"
"F00015066","0"
"F00015068","0"
"F00015069","0"
"F00015072","0"
"F00015073","0"
"F00015075","0"
"F00015076","0"
"F00015080","0"
"F00015083","0"
"F00015086","0"
"F00015092","0"
"F00015096","0"
"F00015100","0"
"F00015103","0"
"F00015106","0"
"F00015108","0"
"F00015110","0"
"F00015111","0"
"F00015114","0"
"F00015119","0"
"F00015120","0"
"F00015127","0"
"F00015128","0"
"F00015132","0"
"F00015135","0"
"F00015137","0"
"F00015150","0"
"F00015153","0"
"F00015156","0"
"F00015160","0"
"F00015162","0"
"F00015164","0"
"F00015165","0"
"F00015166","0"
"F00015171","0"
"F00015175","0"
"F00015177","0"
"F00015181","0"
"F00015183","0"
"F00015187","0"
"F00015189","0"
"F00015190","0"
"F00015191","0"
"F00015193","0"
"F00015195","0"
"F00015196","0"
"F00015198","0"
"F00015201","0"
"F00015202","0"
"F00015207","0"
"F00015210","0"
"F00015211","0"
"F00015212","0"
"F00015213","0"
"F00015214","0"
"F00015217","0"
"F00015221","0"
"F00015226","0"
"F00015227","0"
"F00015230","0"
"F00015233","0"
"F00015234","0"
"F00015235","0"
"F00015244","0"
"F00015245","0"
"F00015247","0"
"F00015248","0"
"F00015250","0"
"F00015254","0"
"F00015256","0"
"F00015259","0"
"F00015263","0"
"F00015266","0"
"F00015268","0"
"F00015269","0"
"F00015275","0"
"F00015276","0"
"F00015279","0"
"F00015281","0"
"F00015283","0"
"F00015290","0"
"F00015293","0"
"F00015297","0"
"F00015299","0"
"F00015301","0"
"F00015302","0"
"F00015304","0"
"F00015306","0"
"F00015308","0"
"F00015310","0"
"F00015311","0"
"F00015312","0"
"F00015316","0"
"F00015317","0"
"F00015320","0"
"F00015323","0"
"F00015324","0"
"F00015326","0"
"F00015328","0"
"F00015329","0"
"F00015330","0"
"F00015332","0"
"F00015335","0"
"F00015336","0"
"F00015337","0"
"F00015340","0"
"F00015342","0"
"F00015346","0"
"F00015347","0"
"F00015348","0"
"F00015354","0"
"F00015356","0"
"F00015358","0"
"F00015359","0"
"F00015360","0"
"F00015362","0"
"F00015363","0"
"F00015365","0"
"F00015366","0"
"F00015367","0"
"F00015371","0"
"F00015373","0"
"F00015374","0"
"F00015379","0"
"F00015380","0"
"F00015382","0"
"F00015386","0"
"F00015389","0"
"F00015391","0"
"F00015392","0"
"F00015394","0"
"F00015395","0"
"F00015399","0"
"F00015400","0"
"F00015401","0"
"F00015405","0"
"F00015407","0"
"F00015408","0"
"F00015410","0"
"F00015415","0"
"F00015416","0"
"F00015417","0"
"F00015422","0"
"F00015430","0"
"F00015436","0"
"F00015441","0"
"F00015443","0"
"F00015445","0"
"F00015446","0"
"F00015447","0"
"F00015449","0"
"F00015451","0"
"F00015452","0"
"F00015455","0"
"F00015457","0"
"F00015459","0"
"F00015460","0"
"F00015462","0"
"F00015463","0"
"F00015465","0"
"F00015471","0"
"F00015472","0"
"F00015476","0"
"F00015481","0"
"F00015482","0"
"F00015483","0"
"F00015486","0"
"F00015489","0"
"F00015492","0"
"F00015493","0"
"F00015495","0"
"F00015497","0"
"F00015498","0"
"F00015499","0"
"F00015501","0"
"F00015505","0"
"F00015506","0"
"F00015507","0"
"F00015510","0"
"F00015512","0"
"F00015514","0"
"F00015517","0"
"F00015518","0"
"F00015524","0"
"F00015527","0"
"F00015528","0"
"F00015529","0"
"F00015532","0"
"F00015533","0"
"F00015534","0"
"F00015537","0"
"F00015541","0"
"F00015544","0"
"F00015545","0"
"F00015546","0"
"F00015547","0"
"F00015548","0"
"F00015552","0"
"F00015553","0"
"F00015555","0"
"F00015556","0"
"F00015557","0"
"F00015558","0"
"F00015561","0"
"F00015562","0"
"F00015564","0"
"F00015565","0"
"F00015571","0"
"F00015577","0"
"F00015578","0"
"F00015580","0"
"F00015583","0"
"F00015585","0"
"F00015586","0"
"F00015589","0"
"F00015590","0"
"F00015591","0"
"F00015592","0"
"F00015595","0"
"F00015596","0"
"F00015597","0"
"F00015598","0"
"F00015604","0"
"F00015607","0"
"F00015608","0"
"F00015609","0"
"F00015616","0"
"F00015621","0"
"F00015622","0"
"F00015623","0"
"F00015625","0"
"F00015626","0"
"F00015627","0"
"F00015631","0"
"F00015632","0"
"F00015633","0"
"F00015634","0"
